0.017000	2,2,2,3,2,2,2,3,2,2,4,2,2,2,2,2,2,3,2,2,2,5,2,2,2,2,2,3,2,2,2,3,2,3,3,2,2,2,2,2,2,2,20,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,4,2,2,2,2,3,2,2,3,2,3,3,3,2,3,5,4,3,2,2,4,2,2,2,3,2,8,9,2,2
0.018000	2,3,2,2,2,2,2,2,3,2,4,2,3,2,2,2,4,2,2,2,2,2,2,3,2,2,5,2,2,2,2,3,2,2,3,2,3,2,2,2,3,2,3,2,2,2,2,2,2,2,2,20,2,3,3,2,2,2,2,3,2,2,2,3,2,2,3,2,4,2,2,2,2,3,2,2,2,3,3,3,3,2,3,5,2,2,3,2,2,4,2,2,2,3,2,8,2,9,2
0.019000	2,2,8,2,9,2,2,3,2,2,2,2,2,2,3,2,2,4,3,2,2,2,5,2,2,2,2,2,2,3,2,2,2,5,2,2,2,2,2,3,2,3,2,3,2,2,5,2,2,3,2,2,2,2,2,2,2,3,2,2,20,2,3,3,2,2,2,3,2,2,2,2,3,2,2,4,3,2,2,2,2,3,3,2,3,3,2,3,3,3,2,5,3,2,2,3,2,4,2,2,2,3,2
0.020000	2,3,3,2,3,4,3,2,2,2,3,2,4,8,2,9,2,2,2,2,3,2,2,2,2,2,2,2,3,2,3,5,2,2,2,5,2,2,2,2,2,2,2,3,2,2,2,2,5,3,2,2,2,3,3,2,2,2,2,2,3,3,2,2,5,2,3,2,2,2,2,2,2,2,2,2,3,2,20,2,3,2,2,2,2,3,2,2,2,3,4,2,3,3,2,2,2,2,3,2,3,3,2,3,2,3,6,2,2,7,4,2,6
0.021000	2,3,5,3,2,3,4,3,2,2,2,3,4,2,8,2,9,2,2,2,3,3,2,2,2,2,2,2,2,2,3,2,3,5,2,2,2,2,5,2,3,3,2,2,2,2,3,2,2,2,2,2,5,3,2,2,2,3,3,2,2,2,2,2,2,2,2,5,2,3,2,2,2,2,2,2,2,2,2,3,2,3,20,2,3,2,2,2,3,2,2,2,2,3,8,3,2,2,2,2,3,2,3,2,3,3,2,3,6,2,2,7,4,2
0.022000	2,2,2,3,3,3,2,3,6,2,3,2,3,10,3,2,3,2,4,3,2,3,2,2,5,2,8,2,9,2,2,2,4,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,4,2,3,2,2,4,3,2,3,3,2,2,2,2,3,3,2,2,2,2,3,6,3,2,2,2,3,2,2,5,2,2,2,2,2,2,2,2,5,2,2,2,6,2,2,2,2,2,2,2,2,2,3,2,20,2,3,2,2,3,2,2,2,3,2,2,2,2,3,8,3,2,2,2,2,2,4,3
0.023000	2,2,2,3,3,3,6,2,3,8,5,3,3,2,3,2,4,3,4,2,2,5,8,3,2,3,9,2,2,2,4,2,2,3,3,3,2,2,2,2,2,2,2,3,2,2,4,2,4,2,3,4,3,2,3,3,2,2,2,2,3,3,2,2,2,2,3,6,2,2,2,2,3,2,2,5,2,2,2,2,2,2,2,2,2,5,2,2,2,6,2,2,2,2,2,2,2,2,2,2,6,20,3,2,2,2,2,4,2,2,4,3,3,2,2,5,8,3,3,2,2,2,3,7
0.024000	2,2,3,2,5,8,3,3,2,2,2,2,2,3,7,3,2,2,2,2,2,3,9,3,9,2,4,3,2,3,2,4,2,3,3,4,2,2,5,2,8,2,3,9,2,2,2,4,2,2,3,4,2,3,2,2,2,2,2,2,2,3,2,2,2,2,4,3,2,2,2,2,2,3,2,3,2,2,2,3,3,2,2,2,2,2,3,6,3,2,2,2,2,3,2,2,2,5,2,2,2,2,2,6,2,2,2,2,5,2,2,5,2,2,2,2,2,2,5,4,2,2,2,2,2,2,3,4,20,2,4,2,2,2,4,2,2,4,3,3
0.025000	2,2,2,2,2,2,2,2,4,2,2,3,2,2,5,8,3,3,2,2,2,2,2,3,2,4,9,2,2,2,4,4,2,2,2,2,2,3,7,16,3,2,3,2,2,4,2,2,4,2,3,4,2,2,5,2,2,8,2,3,9,2,3,2,2,4,3,2,4,3,2,2,2,2,2,2,2,4,2,2,2,2,2,4,3,2,5,2,4,2,2,2,3,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,3,6,2,2,2,2,2,2,4,2,3,2,4,2,2,5,2,5,2,5,3,2,3,2,2,2,4,2,2,2,2,2,2,2,3,2,5,20,2
0.026000	2,2,2,2,2,3,2,2,4,2,2,3,2,2,5,8,3,3,2,2,2,2,2,2,3,9,2,2,2,4,4,2,2,2,2,2,3,4,16,2,8,2,3,2,3,3,2,4,2,3,4,2,2,5,2,8,2,2,3,9,2,3,4,2,2,2,2,7,2,3,5,3,2,2,2,2,2,2,2,2,2,2,2,4,3,2,5,2,2,6,2,4,2,2,3,3,2,2,2,2,2,2,3,2,2,4,2,2,2,2,2,8,2,2,2,3,6,2,2,2,3,2,3,2,2,2,4,3,2,3,2,5,2,2,2,5,3,2,3,2,2,2,4,3,2,4,2,2,2,3,3,5,20,2
0.027000	2,3,2,6,3,3,4,20,4,2,2,2,5,3,2,2,4,2,2,3,2,16,3,2,2,2,3,3,3,2,2,4,9,2,2,4,4,5,3,4,3,2,2,3,7,3,9,3,2,3,2,3,2,4,2,3,3,4,2,2,5,2,2,8,2,3,9,4,2,2,2,2,2,2,2,3,5,2,3,5,3,2,2,2,2,2,3,2,2,2,2,2,2,4,3,2,2,5,2,6,2,4,2,3,2,2,2,3,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,6,2,2,2,2,3,5,2,2,2,7,3,2,2,2,2,3,8,2,5,2,5,2,2,5,2,3,2,3,3,2,2,2,4,2,2
0.028000	2,3,4,20,4,3,2,2,3,2,2,2,5,2,6,3,3,2,16,3,2,2,3,2,3,3,2,5,7,2,4,4,4,8,2,2,2,6,2,3,7,6,2,3,3,3,2,3,2,4,2,2,3,4,2,2,3,2,6,2,2,8,2,3,9,2,2,4,2,2,2,2,2,3,5,2,3,5,3,2,2,2,2,2,3,2,2,2,2,2,2,4,5,2,2,6,6,3,2,3,2,3,2,2,2,2,2,5,3,2,2,3,2,2,2,2,2,2,2,6,3,2,2,3,5,2,2,2,2,7,3,2,2,2,2,12,2,2,5,2,5,2,2,5,3,2,3,3,2,2,2,2,4,2,2,2,6,3,3
0.029000	2,3,4,3,20,11,3,2,2,3,2,2,5,2,2,6,3,2,3,2,2,18,3,2,2,2,3,3,2,5,7,2,4,4,2,4,8,2,2,6,2,3,2,14,3,3,3,2,3,2,4,2,2,4,2,4,3,2,6,2,2,8,2,3,9,2,3,4,2,2,2,2,2,3,5,2,3,5,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,4,5,2,6,6,3,2,2,2,3,2,2,2,2,5,3,2,4,2,2,2,2,2,2,2,6,4,3,2,2,2,3,2,5,5,3,2,2,2,3,2,2,2,2,2,12,2,3,2,5,2,2,5,4,2,3,3,2,2,2,2,2,4,2,5
0.030000	2,2,4,3,20,7,3,2,2,3,2,2,3,2,2,6,3,2,3,2,2,18,3,5,2,2,3,3,2,5,7,2,4,4,2,4,8,2,2,6,2,3,2,14,3,2,3,2,5,2,4,2,2,4,2,4,3,2,6,2,3,8,2,3,9,2,3,3,4,2,2,2,2,2,3,5,2,3,5,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,4,5,2,6,7,2,4,2,3,2,2,3,2,2,2,5,4,2,4,2,2,2,2,2,2,2,6,3,2,2,2,3,2,5,8,2,2,2,3,2,3,2,5,2,2,2,8,2,5,2,12,4,3,3,2,2,2,2,2,2,4,2,5,4,3
0.031000	2,9,3,20,11,3,2,2,3,2,2,2,3,2,6,3,2,3,2,2,18,3,2,2,2,3,3,3,3,2,4,4,4,8,3,2,2,6,2,3,7,7,9,5,3,3,2,5,2,4,2,2,4,6,2,2,3,7,2,2,3,2,8,2,3,9,2,4,3,2,2,3,3,2,2,2,3,5,3,2,2,2,2,2,2,3,2,2,2,2,3,2,4,6,2,2,6,7,2,4,2,3,2,3,2,2,2,2,5,2,4,4,2,2,2,3,2,2,3,6,4,2,3,2,2,2,2,2,15,2,2,2,3,2,3,2,2,11,2,2,8,2,2,2,12,4,3,3,2,2,2,2,2,2,2,2,5,6,4,3
0.032000	2,2,5,5,2,2,2,2,2,3,2,2,9,2,21,3,3,3,3,2,9,2,4,3,4,4,8,2,2,8,7,2,13,3,2,4,2,5,2,4,2,2,4,6,4,3,2,7,2,2,3,2,8,2,3,9,3,2,4,3,4,2,2,3,3,2,2,2,5,2,2,2,2,2,2,4,4,2,2,2,2,2,4,6,5,2,8,6,2,4,2,8,3,4,2,2,2,5,2,2,5,2,2,3,2,3,6,2,4,2,3,2,2,2,2,2,17,3,2,3,2,3,2,2,8,11,3,2,2,2,2,12,2,7,3,2,2,2,2,2,2,5,8,4,3,3,20,11,3,2,3
0.033000	2,2,2,3,5,5,2,2,6,4,2,3,5,2,2,2,2,3,2,21,3,3,3,9,2,4,4,4,8,2,2,8,7,2,4,16,2,2,4,2,5,2,4,2,2,2,4,6,4,2,7,2,2,2,3,2,3,2,8,2,3,9,2,4,3,3,2,2,2,4,2,2,2,4,5,2,5,2,2,3,2,2,2,4,4,2,2,2,2,5,2,6,6,2,6,7,2,4,2,8,3,2,4,2,2,5,2,2,5,2,3,2,2,3,2,3,6,2,2,3,2,2,2,2,2,2,17,3,3,2,3,2,2,11,2,8,2,2,14,3,2,7,2,4,6,2,2,2,2,5,4,3,13,2,20,3
0.034000	2,2,5,5,2,2,6,4,2,3,2,2,5,3,3,21,2,3,3,3,2,9,2,9,4,4,12,5,3,2,2,3,13,2,4,5,4,2,2,5,2,4,4,2,4,2,6,2,2,7,2,2,2,3,2,2,3,8,2,3,9,2,4,3,3,2,2,2,4,2,2,2,4,5,2,5,2,2,3,4,2,4,5,2,2,2,2,5,6,2,6,2,6,7,2,4,2,8,3,4,2,2,2,5,2,2,5,2,3,2,2,2,5,2,6,3,2,2,17,4,3,4,2,2,3,2,4,5,3,9,8,2,2,2,14,3,2,7,2,4,6,2,4,3,2,2,5,4,6,6,2,20,3,2,3
0.035000	2,2,2,6,4,2,3,2,2,3,3,21,2,2,3,3,3,2,9,2,4,4,12,5,5,3,10,7,2,4,2,6,2,4,9,2,2,5,2,4,4,2,12,2,7,4,2,2,2,3,2,2,8,2,3,9,2,2,4,3,3,3,2,3,2,4,2,2,2,4,5,6,3,2,3,4,2,2,8,2,2,2,6,11,6,2,9,2,2,4,2,3,4,2,2,5,2,2,2,5,2,3,2,2,5,2,2,2,8,2,4,2,2,17,4,3,4,2,2,3,2,3,7,14,5,6,2,3,14,2,3,2,7,2,4,6,3,3,4,7,2,4,6,6,2,20,2,3,5,5,2
0.036000	2,2,2,2,6,4,5,2,2,2,3,3,4,21,2,2,3,3,5,7,2,4,17,5,5,3,10,7,4,6,4,4,2,2,9,2,5,2,4,4,2,12,2,7,2,4,2,2,3,2,2,8,2,3,9,2,2,2,3,2,3,3,4,3,2,4,2,2,2,4,5,7,2,2,3,4,2,4,5,5,3,2,2,6,11,2,8,2,6,2,2,2,4,2,3,4,2,2,2,5,2,2,2,4,7,2,3,2,2,5,2,2,4,2,2,17,4,3,2,4,2,3,2,3,8,13,8,4,2,2,2,3,14,3,9,2,2,3,3,4,2,7,8,3,13,2,20,2,3,5,5
0.037000	2,2,2,2,2,3,3,21,2,2,3,6,4,10,12,5,3,10,7,2,25,2,4,5,2,2,2,5,2,4,4,2,12,2,9,7,2,2,2,3,2,2,8,2,3,4,9,2,2,3,2,2,3,3,4,3,2,4,2,2,2,4,5,7,2,2,3,4,2,4,5,5,3,6,11,8,2,2,5,8,2,2,4,2,3,4,2,2,2,3,3,2,2,2,4,7,2,3,2,2,5,2,2,4,2,2,17,4,3,4,2,2,3,2,3,8,13,7,4,2,2,2,3,14,3,2,3,3,4,7,19,3,2,13,2,20,3,5,2,2,10,3,5
0.038000	2,2,2,16,5,2,3,3,3,2,2,3,2,6,10,12,5,2,6,7,22,2,9,4,2,3,4,2,2,5,2,4,4,2,5,12,2,7,2,2,2,3,2,2,8,9,2,3,9,2,2,3,4,2,2,3,3,3,4,3,6,3,3,2,7,4,7,4,3,2,4,2,4,5,2,6,10,8,2,2,5,8,2,2,4,2,3,4,2,2,2,3,3,2,2,4,2,4,4,3,2,2,5,2,2,4,2,2,17,4,3,4,2,2,3,2,3,8,16,3,7,6,2,2,3,14,3,2,3,2,4,3,19,7,2,16,2,20,3,5,2,2,10,3,5
0.039000	2,2,5,2,2,6,2,3,6,10,12,5,2,2,6,12,13,2,16,2,3,4,2,4,2,5,2,4,4,2,12,2,7,2,5,2,2,3,4,8,2,3,9,2,5,9,7,3,3,4,3,3,6,3,3,4,5,7,4,2,4,2,3,4,5,5,3,2,6,10,8,2,5,2,8,2,2,4,2,3,4,2,2,3,2,2,2,4,2,4,4,4,3,2,5,2,2,2,4,2,2,17,4,3,4,2,2,3,2,3,8,17,13,2,3,14,3,2,2,3,3,2,7,7,17,3,13,2,2,20,3,5,2,2,10,3,5,2,16
0.040000	2,3,16,5,2,2,6,2,3,6,7,12,3,10,12,5,2,6,4,23,5,3,4,3,2,2,5,2,4,4,2,12,2,7,4,2,2,2,3,4,8,2,3,9,2,6,5,9,7,2,3,3,3,4,3,6,3,3,2,9,4,7,4,3,2,4,2,4,5,2,6,10,8,2,2,5,8,2,2,6,2,2,8,3,4,2,2,2,8,2,2,4,2,4,4,3,2,2,5,2,2,4,2,2,21,3,2,2,3,4,4,3,3,23,6,2,3,14,2,3,4,7,2,3,3,2,8,14,16,2,2,20,3,5,2,2,5,3,5,2
0.041000	2,3,2,3,6,4,19,2,6,5,13,7,3,21,23,9,2,3,4,2,2,5,2,3,4,2,5,11,2,7,2,2,2,3,4,4,8,2,3,9,2,5,6,9,7,2,3,3,3,4,3,6,3,3,2,9,4,7,4,3,2,4,2,4,5,4,4,6,5,8,2,2,5,8,2,2,6,2,2,8,3,2,4,2,2,8,2,2,4,2,4,4,2,2,3,4,11,2,4,2,20,4,3,2,4,5,4,3,3,17,6,2,3,4,2,7,2,3,3,2,25,14,16,2,3,2,5,6,5,4,5,2,16,5,3,2
0.042000	2,2,18,23,5,2,6,23,29,2,3,4,2,2,2,5,2,4,6,5,7,2,7,3,2,2,2,3,3,8,2,3,9,2,3,5,2,5,3,4,6,12,4,2,3,3,3,4,3,6,3,3,2,2,2,3,7,4,2,4,2,9,11,2,4,4,2,8,13,2,3,2,6,2,3,4,2,2,2,8,2,2,4,2,4,4,2,3,2,4,11,2,4,16,5,6,3,5,4,2,6,6,3,19,10,7,2,3,4,7,2,2,3,3,2,25,14,16,2,3,5,2,5,7,5,2,3,2,22,8,2,7
0.043000	2,2,23,5,2,6,16,13,23,16,2,4,2,2,4,2,5,2,4,6,5,7,2,3,7,2,2,3,3,3,8,2,3,9,3,2,5,2,5,3,4,6,12,4,2,3,3,3,4,3,6,2,3,2,3,2,3,3,5,7,4,2,4,2,9,5,2,2,5,8,8,8,3,2,2,6,2,3,2,4,2,2,8,2,2,4,2,4,4,2,2,3,4,11,2,4,16,5,6,3,2,5,4,6,6,3,19,10,7,2,3,2,4,7,21,9,3,2,30,2,3,5,2,5,7,5,2,3,2,22,8,6,6
0.044000	2,3,4,2,4,2,5,2,4,6,5,7,3,2,7,2,2,3,3,2,3,8,2,3,3,9,2,4,3,3,5,4,6,12,4,2,3,3,5,4,3,6,2,3,2,5,2,7,4,3,2,4,2,2,10,5,8,8,8,3,2,2,2,6,2,3,4,2,2,8,2,2,2,4,2,4,7,2,2,3,4,11,2,2,4,16,5,6,3,5,4,9,5,2,19,8,18,2,3,4,7,21,9,3,2,2,30,2,5,7,21,6,7,8,6,2,6,23,5,14,7,15,16,23,9,2
0.045000	2,2,4,2,4,2,5,2,4,7,6,7,3,2,7,2,3,3,3,2,3,8,2,3,3,9,2,4,3,3,5,3,4,17,2,3,3,6,5,2,6,5,2,5,2,8,5,2,4,3,2,2,10,5,8,8,8,3,2,2,2,6,2,3,4,2,2,8,2,2,4,2,2,4,7,2,2,3,4,11,2,4,8,16,5,4,4,3,4,5,4,8,10,2,11,20,6,2,3,17,11,4,9,5,2,3,27,2,3,2,5,7,21,6,7,2,8,6,6,23,5,16,21,23,21,2
0.046000	2,3,2,4,7,6,7,2,7,2,3,3,2,3,2,3,8,2,3,9,2,4,3,4,3,5,2,4,17,2,3,3,6,5,2,6,5,2,5,2,8,5,2,4,3,2,2,10,6,13,5,18,3,2,6,2,3,2,2,8,2,2,4,2,7,5,2,6,2,3,4,11,2,4,16,5,4,8,4,3,4,5,4,7,5,11,17,8,2,3,17,11,13,19,16,2,3,2,5,2,7,21,6,7,8,6,6,23,5,16,2,21,23,21,2,2,4,2,4,2,5
0.047000	5,3,2,4,2,5,2,4,5,14,2,7,2,2,3,3,3,2,3,8,2,3,9,4,3,3,3,3,5,2,4,17,2,3,3,6,3,2,2,6,4,2,3,3,2,8,5,5,2,4,2,2,10,6,13,5,18,3,2,2,6,3,2,2,2,2,8,2,2,2,6,3,5,2,6,2,3,4,11,2,8,4,16,5,4,4,3,4,5,4,7,2,5,11,17,8,3,32,9,19,3,16,2,22,3,2,5,7,21,6,7,8,7,2,21,23,5,12,21,2,9,2,2,4
0.048000	5,3,4,5,14,2,7,2,3,3,3,2,2,3,8,2,3,9,3,3,3,3,5,4,2,4,17,2,3,3,6,3,2,2,6,4,2,3,3,2,8,4,5,2,8,3,6,13,5,18,3,2,6,2,3,2,2,2,2,8,2,2,6,3,2,5,2,6,5,5,2,4,16,5,4,8,4,5,4,14,9,10,6,32,2,4,4,32,9,19,3,16,22,3,2,5,7,2,21,6,7,8,7,21,23,5,12,21,2,2,9,2,2,4,2,4,2,5,2
0.049000	5,3,3,3,2,3,8,2,3,9,3,3,2,3,3,5,4,2,4,17,2,3,6,2,3,2,13,5,9,4,8,4,2,8,3,5,6,13,6,2,8,8,2,2,2,2,2,8,2,2,6,3,5,2,7,2,5,2,5,2,4,16,5,8,3,5,4,12,10,6,29,6,18,3,2,32,9,35,2,4,2,23,3,2,5,7,21,6,15,21,2,23,5,12,28,11,4,2,4,2,4,2,2,5,2,4,5,14,2,7,2,3
0.050000	5,3,3,9,3,3,3,3,5,2,4,2,4,17,2,3,6,2,3,2,13,5,9,4,8,4,2,8,3,5,6,13,6,2,2,2,2,2,8,6,2,3,5,6,6,5,5,2,4,16,5,2,8,3,5,4,14,6,16,6,8,30,10,12,2,32,9,35,2,2,23,3,2,4,5,7,21,6,15,21,23,5,50,4,2,2,4,2,4,2,5,2,4,5,14,2,2,7,2,3,3,3,2,3,8,2
0.051000	5,3,3,9,3,3,3,3,5,2,2,5,4,17,2,3,6,2,3,2,13,5,9,4,8,4,2,8,3,5,6,13,6,2,2,2,3,8,4,10,2,5,3,7,2,5,5,2,4,16,5,2,8,3,5,4,12,6,16,6,44,2,10,2,5,32,9,35,2,2,23,5,5,4,5,7,21,6,15,21,23,5,45,4,2,2,4,2,4,2,5,2,4,5,14,2,2,7,2,3,3,3,2,3,8,2
0.052000	5,3,2,7,4,17,2,3,6,2,3,3,12,5,9,4,8,8,9,8,21,6,5,2,5,4,3,8,4,10,4,6,5,3,5,2,4,16,5,8,3,4,9,17,2,5,19,16,21,2,32,9,35,2,2,9,23,5,5,5,7,21,6,15,21,23,4,5,45,4,2,4,2,4,2,5,2,2,4,5,14,2,7,2,3,3,3,2,2,3,8,2,3,9,3,9,5
0.053000	5,6,3,4,3,17,2,2,3,6,2,3,3,12,5,9,4,8,8,9,8,21,5,6,2,5,4,3,8,4,10,4,6,4,5,5,16,5,8,3,8,13,15,5,9,19,16,2,22,41,19,19,22,5,5,4,5,7,21,6,28,21,2,59,2,4,2,2,4,2,4,2,5,2,4,5,14,2,2,7,2,3,3,3,2,3,8,2,3,3,9,3,9,5
0.054000	5,6,3,4,3,18,2,3,2,6,2,3,3,12,5,8,8,9,8,21,6,2,5,5,4,4,2,4,10,11,6,5,5,4,16,5,3,12,8,9,15,5,19,16,9,28,2,2,5,76,2,2,23,5,5,4,5,7,21,6,28,21,60,4,2,4,2,2,4,2,5,2,4,5,14,2,7,2,2,3,3,3,2,3,8,2,3,9,3,3,9,5
0.055000	5,6,5,4,3,18,2,3,2,6,2,3,4,3,9,5,8,8,9,8,21,6,5,2,5,4,4,2,4,10,11,6,5,4,5,21,4,11,9,14,8,16,6,21,9,20,2,13,76,2,2,23,5,5,5,4,7,21,6,43,49,18,4,2,4,2,2,4,2,5,2,4,5,14,2,7,2,2,3,3,3,2,3,8,2,3,9,4,3,8,5
0.056000	3,5,4,3,18,2,3,6,2,4,3,11,9,5,8,8,9,8,21,6,2,5,4,4,4,2,4,10,11,6,5,5,21,9,4,8,20,15,5,21,36,2,13,76,4,2,2,23,5,7,21,6,17,92,11,2,4,3,2,4,2,4,2,5,2,4,2,5,14,2,7,2,3,3,3,2,3,3,8,2,3,9,4,8,5,6
0.057000	3,5,4,3,2,18,2,3,6,2,4,11,3,9,5,8,8,9,6,2,5,4,4,4,2,4,10,11,6,4,16,21,4,9,8,20,48,26,28,2,2,5,76,2,4,2,23,5,7,21,6,17,92,11,4,2,3,2,4,2,4,2,5,2,4,5,2,14,2,7,2,3,3,3,2,3,8,3,2,3,9,4,8,5,6
0.058000	3,5,4,3,2,18,2,3,14,7,8,11,2,8,11,25,6,2,5,4,4,2,4,4,10,11,6,4,16,21,4,8,20,9,48,26,2,14,76,2,2,23,5,7,4,21,6,17,92,11,4,3,2,4,2,2,4,2,5,2,4,20,2,7,2,3,2,3,3,2,4,8,2,3,9,4,8,3,5,6
0.059000	3,5,4,3,2,18,2,3,14,7,8,11,2,8,11,25,6,2,5,4,4,2,4,4,10,11,6,21,4,8,20,25,5,9,48,16,2,14,79,22,21,6,55,49,4,2,26,2,4,3,2,4,2,4,2,2,5,2,4,20,2,7,2,3,3,3,2,2,4,8,2,3,9,4,8,5,3,6
0.060000	3,5,4,3,2,18,2,3,14,7,8,11,2,3,3,13,9,6,2,5,4,4,4,2,4,10,11,6,36,9,24,8,48,9,22,2,33,79,22,19,63,17,49,12,4,4,3,2,4,2,4,2,5,2,4,2,20,2,7,2,3,3,3,2,4,8,2,2,3,9,4,8,5,3,6
0.061000	3,5,4,3,2,18,2,3,14,7,3,11,3,13,9,6,2,5,4,4,2,4,4,10,11,6,36,9,24,8,48,22,36,9,2,2,5,79,22,19,63,17,49,12,4,4,3,2,4,2,4,2,5,2,4,2,20,2,7,2,3,3,3,2,4,8,2,2,3,9,4,8,5,3,6
0.062000	14,18,2,3,14,7,10,21,25,5,4,4,4,2,4,10,11,6,36,9,24,8,9,48,30,2,14,79,22,19,63,17,49,4,13,4,3,2,4,2,4,2,5,2,2,4,20,2,7,2,3,3,3,2,4,2,8,2,3,4,10,5,3,5,12,4,3
0.063000	14,2,3,14,7,10,21,25,4,2,4,2,10,9,10,9,21,8,45,48,31,2,13,14,2,101,19,63,17,49,11,4,3,4,2,4,2,4,2,5,2,4,20,2,2,7,2,3,3,3,2,4,8,2,3,2,4,10,5,3,5,12,4,18
0.064000	14,3,14,7,10,21,25,4,2,4,10,4,9,10,9,21,8,45,48,31,2,14,2,2,101,19,63,77,4,3,2,4,2,2,4,2,5,2,4,20,2,7,2,3,12,3,3,2,4,8,2,3,4,10,5,4,3,5,16,18,2
0.065000	14,3,14,7,10,21,25,4,2,4,10,4,9,10,9,21,24,60,58,3,3,2,2,101,17,131,11,4,3,2,4,2,4,2,2,5,2,4,20,2,7,2,3,3,12,3,2,4,8,2,3,4,10,5,3,4,5,16,18,2
0.066000	2,2,3,14,7,10,21,25,7,9,4,14,10,10,6,24,53,48,30,2,14,2,4,101,17,131,11,4,3,4,2,4,2,2,5,2,4,20,2,7,2,3,3,3,2,2,4,8,2,3,4,10,5,3,5,12,4,16,18
0.067000	2,2,3,14,7,10,21,25,7,9,9,14,14,9,21,24,60,61,2,101,17,131,4,11,4,2,3,4,2,4,2,5,2,2,4,20,2,7,2,3,3,3,2,4,2,8,2,3,4,10,5,3,5,14,4,16,18
0.068000	2,2,3,14,7,10,21,25,7,9,9,14,14,9,21,24,60,2,62,2,101,17,4,131,11,4,3,4,2,4,2,2,4,2,5,20,2,7,2,3,3,3,2,4,2,8,2,3,4,10,5,3,5,14,4,16,18
0.069000	2,2,3,24,5,10,13,25,7,9,9,14,14,9,21,24,60,2,62,2,101,159,4,4,3,4,2,4,2,2,4,5,20,2,2,7,2,3,3,3,2,4,8,2,2,3,4,10,5,3,5,14,4,16,18
0.070000	2,2,3,10,42,25,7,9,9,14,9,14,21,48,84,16,2,101,159,4,3,4,4,2,4,2,2,4,5,20,2,7,2,2,3,3,3,2,4,8,2,3,4,10,2,5,3,5,14,4,16,18
0.071000	2,3,10,42,25,7,9,9,14,31,53,14,2,92,2,101,159,4,3,4,2,4,4,2,2,4,5,20,2,2,3,3,3,4,2,7,4,8,2,3,7,3,10,2,14,5,4,16,18,2
0.072000	2,3,10,42,25,16,14,40,53,2,92,14,2,101,159,4,3,4,2,4,2,2,4,4,5,20,2,2,3,3,3,2,7,4,4,8,4,3,7,3,10,2,5,14,4,16,18,2
0.073000	2,3,3,10,42,25,16,14,40,53,2,14,92,2,101,159,4,4,2,4,2,2,4,4,5,20,2,2,3,2,6,7,4,4,8,4,3,7,3,11,5,14,4,16,19,2
